array,kHAP,imputed,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
InfiniumOmniExpress-24v1-2_A1-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,30000,TRUE,355,72,149,576,232,0.740726124704025,0.855169692186267
humanomniexpressexome-8v1-0_a-b37,30000,TRUE,355,72,149,576,232,0.740726124704025,0.855169692186267
HumanOmniExpressExome-8-v1-0-B-b37,30000,TRUE,355,72,149,576,232,0.740726124704025,0.855169692186267
HumanOmniExpressExome-8v1-2_A-b37,30000,TRUE,359,68,143,570,222,0.740726124704025,0.855169692186267
HumanOmniExpressExome-8-v1-2-B-b37,30000,TRUE,359,68,143,570,222,0.740726124704025,0.855169692186267
OmniExpressExome-8v1-1_A-b37,30000,TRUE,358,69,142,569,222,0.740726124704025,0.855564325177585
OmniExpressExome-8v1-1_B-b37,30000,TRUE,358,69,142,569,222,0.740726124704025,0.855564325177585
HumanOmniExpressExome-8-v1-1-C-b37,30000,TRUE,358,69,142,569,222,0.740726124704025,0.855564325177585
InfiniumOmniExpressExome-8v1-3_A-b37,30000,TRUE,358,69,142,569,225,0.636543014996054,0.754538279400158
InfiniumOmniExpressExome-8v1-4_A1-b37,30000,TRUE,358,69,136,563,218,0.521310181531176,0.753354380426204
HumanOmni25Exome-8v1_A-b37,30000,TRUE,296,131,224,651,380,0.73559589581689,0.883583267561168
HumanOmni2-5Exome-8-v1-1-A-b37,30000,TRUE,297,130,221,648,375,0.73559589581689,0.880426203630624
InfiniumOmni2.5Exome-8v1-2_A-b37,30000,TRUE,312,115,209,636,349,0.648382004735596,0.885951065509077
InfiniumOmni2-5Exome-8v1-3_A1-b37,30000,TRUE,298,129,222,649,375,0.73559589581689,0.880426203630624
HumanOmniZhongHua-8v1_B-b37,30000,TRUE,389,38,79,506,121,0.952249408050513,0.952249408050513
humanomnizhonghua-8v1-1_a-b37,30000,TRUE,392,35,77,504,115,0.952249408050513,0.952249408050513
HumanOmniZhongHua-8v1-2_A-b37,30000,TRUE,398,29,71,498,102,0.952249408050513,0.952249408050513
InfiniumOmniZhongHua-8v1-3_A1-b37,30000,TRUE,401,26,73,500,101,0.952249408050513,0.952249408050513
InfiniumOmniZhongHua-8v1-3_A2-b37,30000,TRUE,401,26,73,500,101,0.952249408050513,0.952249408050513
Human1Mv1_C-b37,30000,TRUE,312,115,39,466,180,0.741910023677979,0.875690607734807
Human1M-Duov3_B-b37,30000,TRUE,337,90,31,458,141,0.571033938437253,0.863062352012628
Human1M-Duov3_C-b37,30000,TRUE,337,90,31,458,141,0.571033938437253,0.863062352012628
human1m-duov3_h-b37,30000,TRUE,337,90,31,458,141,0.571033938437253,0.863062352012628
HumanOmni1-Quad_v1-0_B-b37,30000,TRUE,409,18,6,433,34,0.290449881610103,0.836227308602999
HumanOmni1-Quad_v1-0_C-b37,30000,TRUE,409,18,6,433,34,0.290449881610103,0.836227308602999
HumanOmni1-Quad_v1-0_H-b37,30000,TRUE,409,18,6,433,34,0.290449881610103,0.836227308602999
humanomni1-quad_v1-0-multi_h-b37,30000,TRUE,409,18,6,433,34,0.290449881610103,0.836227308602999
HumanOmni1S-8v1_H-b37,30000,TRUE,363,64,20,447,100,0.549723756906077,0.757695343330702
Human1-2M-DuoCustom_v1_A-b37,30000,TRUE,339,88,33,460,143,0.571033938437253,0.860299921073402
HumanOmni2.5-4v1_B-b37,30000,TRUE,363,64,20,447,100,0.549723756906077,0.757695343330702
HumanOmni2.5-4v1_D-b37,30000,TRUE,363,64,20,447,100,0.549723756906077,0.757695343330702
HumanOmni2.5-4v1_H-b37,30000,TRUE,363,64,20,447,100,0.549723756906077,0.757695343330702
HumanOmni2.5-8v1_A-b37,30000,TRUE,324,103,104,531,238,0.568666140489345,0.756906077348066
HumanOmni2-5-8-v1-0-D-b37,30000,TRUE,324,103,104,531,238,0.568666140489345,0.756906077348066
HumanOmni25-8v1-1_A-b37,30000,TRUE,333,94,98,525,213,0.569060773480663,0.775059194948698
HumanOmni2-5-8-v1-2-A-b37,30000,TRUE,355,72,81,508,171,0.4672454617206,0.926598263614838
humanomni25m-8v1-1_b-b37,30000,TRUE,333,94,98,525,213,0.569060773480663,0.775059194948698
HumanOmni2.5-8v1_C-b37,30000,TRUE,324,103,104,531,238,0.568666140489345,0.756906077348066
HumanOmni2-5-8-v1-1-C-b37,30000,TRUE,333,94,98,525,213,0.569060773480663,0.775059194948698
HumanOmni2.5S-8v1_B-b37,30000,TRUE,405,22,9,436,45,0.170876085240726,0.856353591160221
HumanOmni25-8v1-2_A1-b37,30000,TRUE,355,72,81,508,171,0.4672454617206,0.926598263614838
InfiniumOmni2-5-8v1-3_A1-b37,30000,TRUE,343,84,94,521,199,0.568666140489345,0.757695343330702
HumanOmni5-4v1_B-b37,30000,TRUE,310,117,111,538,249,0.589976322020521,0.863062352012628
humanomni5-4v1_c-b37,30000,TRUE,310,117,111,538,249,0.589976322020521,0.863062352012628
HumanOmni5-4-v1-0-D-b37,30000,TRUE,310,117,111,538,249,0.589976322020521,0.863062352012628
HumanOmni5-4v1-1_A-b37,30000,TRUE,338,89,95,522,208,0.471981057616417,0.917521704814522
InfiniumOmni5-4v1-2_A1-b37,30000,TRUE,321,106,102,529,230,0.589976322020521,0.86266771902131
HumanOmni5Exome-4v1_A-b37,30000,TRUE,274,153,240,667,416,0.741515390686661,0.899368587213891
HumanOmni5Exome-4v1-1_A-b37,30000,TRUE,276,151,236,663,413,0.73559589581689,0.810181531176006
HumanOmni5Exome-4v1-2_A-b37,30000,TRUE,304,123,219,646,363,0.890292028413575,0.847277032359905
InfiniumOmni5Exome-4v1-3_A1-b37,30000,TRUE,280,147,225,652,393,0.741515390686661,0.899368587213891
HumanCytoSNP-12v1-0_D-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,30000,TRUE,342,85,85,512,188,0.497237569060773,0.816495659037096
HumanCore-12-v1-0-B-b37,30000,TRUE,342,85,85,512,188,0.497237569060773,0.816495659037096
humancore-24-v1-0-manifest-file-a-b37,30000,TRUE,343,84,85,512,186,0.533543804262036,0.859905288082084
InfiniumCore-24v1-1_A1-b37,30000,TRUE,353,74,84,511,176,0.497237569060773,0.812549329123915
Immuno_BeadChip_11419691_B-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,30000,TRUE,242,185,413,840,624,0.82991318074191,0.921468034727703
HumanExome-12v1_A-b37,30000,TRUE,354,73,146,573,232,0.636543014996054,0.752170481452249
HumanExome-12v1-1_A-b37,30000,TRUE,358,69,143,570,223,0.740726124704025,0.855564325177585
HumanExome-12v1-2_A-b37,30000,TRUE,359,68,143,570,222,0.740726124704025,0.855169692186267
InfiniumExome-24v1-1_A1-b37,30000,TRUE,360,67,137,564,217,0.521310181531176,0.753354380426204
HumanCoreExome-12v1-0_B-b37,30000,TRUE,282,145,225,652,396,0.729676400947119,0.804656669297553
humancoreexome-12v1-0_c-b37,30000,TRUE,282,145,225,652,396,0.729676400947119,0.804656669297553
HumanCoreExome-12-v1-0-D-b37,30000,TRUE,282,145,225,652,396,0.729676400947119,0.804656669297553
humancoreexome-12v1-1_a-b37,30000,TRUE,287,140,227,654,393,0.729676400947119,0.805445935280189
HumanCoreExome-12v1-1_B-b37,30000,TRUE,287,140,227,654,393,0.729676400947119,0.805445935280189
HumanCoreExome-12-v1-1-C-b37,30000,TRUE,287,140,227,654,393,0.729676400947119,0.805445935280189
HumanCoreExome-24v1-0_A-b37,30000,TRUE,293,134,211,638,370,0.807813733228098,0.821231254932912
InfiniumCoreExome-24v1-1_A-b37,30000,TRUE,291,136,215,642,375,0.642462509865825,0.81965272296764
InfiniumCoreExome-24v1-2_A1-b37,30000,TRUE,290,137,226,653,389,0.729676400947119,0.803472770323599
Cardio-Metabo_Chip_11395247_A-b37,30000,TRUE,327,100,27,454,146,0.9017363851618,0.79518547750592
cardio-metabo_chip_11395247_c-b37,30000,TRUE,327,100,27,454,146,0.9017363851618,0.79518547750592
CVDSNP55v1_A-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,30000,TRUE,306,121,195,622,337,0.771507498026835,0.838989739542226
PsychArray-B-b37,30000,TRUE,306,121,195,622,337,0.771507498026835,0.838989739542226
InfiniumPsychArray-24v1-1_A1-b37,30000,TRUE,308,119,200,627,341,0.879242304656669,0.864640883977901
InfiniumPsychArray-24v1-2_A1-b37,30000,TRUE,293,134,222,649,380,0.729676400947119,0.804656669297553
InfiniumPsychArray-24v1-2_A2-b37,30000,TRUE,293,134,222,649,380,0.729676400947119,0.804656669297553
PsychChip_15048346_B-b37,30000,TRUE,287,140,227,654,393,0.729676400947119,0.805445935280189
PsychChip_v1-1_15073391_A1-b37,30000,TRUE,277,150,232,659,408,0.729676400947119,0.804656669297553
GSAMD-24v1-0_20011747_A1-b37,30000,TRUE,370,57,63,490,138,0.569060773480663,0.78689818468824
GSAMD-24v2-0_20024620_A1-b37,30000,TRUE,140,287,638,1065,962,0.992501973164957,0.993291239147593
GSA-24v1-0_A1-b37,30000,TRUE,370,57,62,489,137,0.569060773480663,0.78689818468824
GSA-24v1-0_A2-b37,30000,TRUE,370,57,62,489,137,0.569060773480663,0.786503551696922
GSA-24v1-0_A6-b37,30000,TRUE,370,57,62,489,137,0.569060773480663,0.78689818468824
GSA-24v2-0_A1-b37,30000,TRUE,208,219,553,980,807,0.974743488555643,0.971981057616417
GSCA-24v1-0_20010441_A1-b37,30000,TRUE,370,57,63,490,138,0.569060773480663,0.786108918705604
OncoArray-500K_B-b37,30000,TRUE,376,51,73,500,136,0.767955801104972,0.889897395422257
OncoArray-500K-C-b37,30000,TRUE,376,51,73,500,136,0.767955801104972,0.889897395422257
Consortium-OncoArray_15047405_A-b37,30000,TRUE,374,53,78,505,143,0.767955801104972,0.889897395422257
NeuroX_15036164_A-b37,30000,TRUE,358,69,143,570,223,0.740726124704025,0.855564325177585
Mapping250K_Nsp.na32.annot-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,30000,TRUE,315,112,105,532,237,0.793212312549329,0.816101026045777
